Dataset	RunID	Masking	Build	Chance	RunTime	SeqNum	UPNum	AANum	MotNum	Rank	Sig	Pattern	IC	Occ	Support	UP	ExpUP	Prob	Cloud	CloudSeq	CloudUP
interactors_of.P12109.P0CK49	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:04:21	9	8	876	0	0	0.3	-									
interactors_of.P12109.P0CK56	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:15:36	9	8	876	0	0	0.3	-									
interactors_of.P12109.Q2MG95	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:14:47	9	8	876	0	0	0.3	-									
interactors_of.P12109.Q69117	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:14:45	9	8	876	0	0	0.3	-									
interactors_of.P12110.P06463	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:05:15	6	6	1307	0	0	0.3	-									
interactors_of.P12110.P0CK56	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:05:41	6	6	1307	0	0	0.3	-									
interactors_of.P12111.P03220	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:05:51	4	4	1472	0	0	0.3	-									
interactors_of.P12111.P0CK56	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:09:35	4	4	1472	0	0	0.3	-									
interactors_of.P12259.P88983	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:13:17	3	3	827	0	0	0.3	-									
interactors_of.P12259.Q99IB8-PRO_0000045602	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:02:59	3	3	827	0	0	0.3	-									
interactors_of.P12273.Q05127	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:11:33	14	12	4934	1	1	0.029	P..P..Y..S..R	5	3	3	3	0.002	1.87e-06	1	3	3
interactors_of.P12273.P21605	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:51	14	12	4934	0	0	0.3	-									
interactors_of.P12273.P0C1C6	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:10:43	14	12	4934	1	1	0.042	P..P..Y..S..R	5	3	3	3	0.002	1.25e-06	1	3	3
interactors_of.P12532.Q76353	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:07:15	17	17	4073	0	0	0.3	-									
interactors_of.P12955.O40945	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:02:59	7	7	2693	0	0	0.3	-									
interactors_of.P13051.P14739	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:04:24	10	8	1665	0	0	0.3	-									
interactors_of.P13051.P68466	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:03:11	10	8	1665	0	0	0.3	-									
interactors_of.P13051.P12520	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:02:55	10	8	1665	0	0	0.3	-									
interactors_of.P13051.P05928	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:10:55	10	8	1665	0	0	0.3	-									
interactors_of.P13051.P04585-PRO_0000042447	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:07:27	10	8	1665	0	0	0.3	-									
interactors_of.P13051.P69726	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:16:42	10	8	1665	0	0	0.3	-									
interactors_of.P13236.O10647	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:02:43	4	4	818	0	0	0.3	-									
interactors_of.P13378.Q9WMX2-PRO_0000037541	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:12:22	9	9	1322	0	0	0.3	-									
interactors_of.P13378.Q9WMX2-PRO_0000037545	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:13:03	9	9	1322	0	0	0.3	-									
interactors_of.P13378.Q9WMX2-PRO_0000037547	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:17:41	9	9	1322	0	0	0.3	-									
interactors_of.P13378.Q9WMX2-PRO_0000037549	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:09:16	9	9	1322	0	0	0.3	-									
interactors_of.P13378.Q9WMX2-PRO_0000037552	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:06:12	9	9	1322	0	0	0.3	-									
interactors_of.P13500.O41925	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:05:26	3	3	2024	0	0	0.3	-									
interactors_of.P13500.Q2F862	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:10:12	3	3	2024	0	0	0.3	-									
interactors_of.P13501.Q2F862	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:42:33	20	19	8633	1	1	0.21	S.N.N..N	4	4	4	4	0.079	6.6e-05	1	4	4
interactors_of.P13591.P03485	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:09:07	4	4	999	0	0	0.3	-									
interactors_of.P13611.Q9WMX2-PRO_0000037548	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:12	5	5	1275	0	0	0.3	-									
interactors_of.P13612.P04578-PRO_0000038427	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:06:32	13	8	7447	0	0	0.3	-									
interactors_of.P13637.Q01220	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:09	6	6	1494	0	0	0.3	-									
interactors_of.P13667.Q76353	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:17:41	35	25	9278	0	0	0.3	-									
interactors_of.P13667.P03220	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:23:02	35	25	9278	1	1	0.03	N..WH	3	4	4	4	0.065	3.78e-05	1	4	4
interactors_of.P13667.Q99IB8-PRO_0000045596	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:28:13	35	25	9278	1	1	0.16	QNI	3	6	6	6	0.58	0.000247	1	6	6
interactors_of.P13667.P03468	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:07:37	35	25	9278	0	0	0.3	-									
interactors_of.P13667.P24830	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:11:13	35	25	9278	1	1	0.032	N..WH	3	4	4	4	0.059	2.89e-05	1	4	4
interactors_of.P13667.P06921	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:07:25	35	25	9278	2	1	0.03	[LV].T[GS].E..R	4.54	4	4	4	0.023	1.69e-06	1	5	5
interactors_of.P13667.P06921	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:07:25	35	25	9278	2	2	0.24	V.T..E..R	4	4	4	4	0.067	4.28e-05	1	5	5
interactors_of.P13667.P06422	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:19:24	35	25	9278	1	1	0.096	T.P..T.R..G	5	3	3	3	0.003	5.36e-06	1	3	3
interactors_of.P13667.P36780	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:17:32	35	25	9278	3	1	0.016	Q..A.S.T	4	6	5	5	0.097	2.7e-06	1	5	5
interactors_of.P13667.P36780	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:17:32	35	25	9278	3	2	0.17	G..G..AR..A	5	3	3	3	0.005	1.12e-05	2	3	3
interactors_of.P13667.P36780	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:17:32	35	25	9278	3	3	0.21	G.G..G..AR	5	3	3	3	0.005	1.36e-05	2	3	3
interactors_of.P13667.P03118	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:26:53	35	25	9278	1	1	0.29	P..AGA	4	4	4	4	0.076	6.06e-05	1	4	4
interactors_of.P13667.P36778	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:09:43	35	25	9278	1	1	0.3	TQ.P.P	4	4	4	4	0.086	8.73e-05	1	4	4
interactors_of.P13667.D2XQB9	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:45:11	35	25	9278	3	1	0.055	RA.{1,2}S..R.{0,2}R	5	4	4	4	0.059	2.91e-05	1	5	5
interactors_of.P13667.D2XQB9	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:45:11	35	25	9278	3	2	0.2	RA..S..R	4	5	4	4	0.13	0.000314	1	5	5
interactors_of.P13667.D2XQB9	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:45:11	35	25	9278	3	3	0.21	T.A.S..R	4	4	4	4	0.13	0.000328	2	4	4
interactors_of.P13760.P03437	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:38:00	8	6	1366	1	1	0.17	P..GS	3	5	5	5	0.32	8.34e-05	1	5	5
interactors_of.P13798.E5LBS6	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:14:02	8	7	1949	0	0	0.3	-									
interactors_of.P13987.Q778I9	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:31:41	15	14	6639	0	0	0.3	-									
interactors_of.P13995.P04601	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:04:05	10	9	2788	0	0	0.3	-									
interactors_of.P13995.Q77M19	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:23:43	10	9	2788	1	1	0.14	FRA..V	4	3	3	3	0.008	2.73e-05	1	3	3
interactors_of.P14174.P03496	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:49	42	28	11454	0	0	0.3	-									
interactors_of.P14314.P35256	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:07	24	19	4590	0	0	0.3	-									
interactors_of.P14314.P04578-PRO_0000038427	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:07:10	24	19	4590	1	1	0.3	G..RA	3	8	8	7	0.91	0.00018	1	8	7
interactors_of.P14314.P04578	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:14:58	24	19	4590	0	0	0.3	-									
interactors_of.P14314.P04578-PRO_0000038428	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:11:19	24	19	4590	1	1	0.091	L.E..Q	3	9	8	7	0.94	0.000217	1	8	7
interactors_of.P14314.O40918	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:10:09	24	19	4590	1	1	0.28	P.VT	3	5	5	5	0.59	0.002	1	5	5
interactors_of.P14543.Q99IB8-PRO_0000045596	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:06:04	5	5	1920	0	0	0.3	-									
interactors_of.P14543.P29991-PRO_0000037946	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:11:00	5	5	1920	0	0	0.3	-									
interactors_of.P14543.Q9WMX2-PRO_0000037548	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:09:56	5	5	1920	0	0	0.3	-									
interactors_of.P14649.P12792	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:10:15	15	12	7240	0	0	0.3	-									
interactors_of.P14672.P03410	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:06:42	3	3	954	0	0	0.3	-									
interactors_of.P14735.F5HE15	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:07:59	12	11	3813	0	0	0.3	-									
interactors_of.P14735.Q9J3M8	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:09:23	12	11	3813	0	0	0.3	-									
interactors_of.P14859.P03209	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:06:23	11	6	5843	1	1	0.1	D.RP..P	4	4	4	4	0.053	1.19e-05	1	4	4
interactors_of.P14859.P04499	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:06:21	11	6	5843	1	1	0.12	D.RP..P	4	4	4	4	0.066	2.29e-05	1	4	4
interactors_of.P14868.Q8AZK7	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:29	22	17	6286	2	1	0.082	I..E.PLG	5	9	3	3	0.005	1.12e-05	1	3	3
interactors_of.P14868.Q8AZK7	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:29	22	17	6286	2	2	0.11	P.TV	3	7	7	7	0.89	0.000148	2	7	7
interactors_of.P14868.P04591-PRO_0000038593	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:46	22	17	6286	1	1	0.21	TSEG.R	5	4	3	3	0.01	4.44e-05	1	3	3
interactors_of.P14868.Q77M19	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:26:40	22	17	6286	0	0	0.3	-									
interactors_of.P14868.P0CK56	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:07:02	22	17	6286	0	0	0.3	-									
interactors_of.P14868.Q69117	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:19:42	22	17	6286	0	0	0.3	-									
interactors_of.P15151.P0C739	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:12:26	21	11	6855	0	0	0.3	-									
interactors_of.P15153.Q02840	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:06:18	15	14	4760	0	0	0.3	-									
interactors_of.P15260.P0CK58	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:02:11	4	4	1092	0	0	0.3	-									
interactors_of.P15408.P06464	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:14:37	38	24	10253	0	0	0.3	-									
interactors_of.P15498.P89654	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:09:57	24	11	8757	0	0	0.3	-									
interactors_of.P15514.P06921	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:13:16	12	6	2281	0	0	0.3	-									
interactors_of.P15514.P06422	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:06:08	12	6	2281	0	0	0.3	-									
interactors_of.P15514.P36780	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:13:25	12	6	2281	1	1	0.12	A..T.SSP	5	3	3	3	0.004	7.44e-06	1	3	3
interactors_of.P15514.P03118	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:16:20	12	6	2281	0	0	0.3	-									
interactors_of.P15514.P36778	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:21	12	6	2281	0	0	0.3	-									
interactors_of.P15529.Q3KSV2	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:19:33	5	5	1909	1	1	0.085	L..H..QG	4	3	3	3	0.005	9.34e-06	1	3	3
interactors_of.P15529.P08362	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:02:33	5	5	1909	0	0	0.3	-									
interactors_of.P15586.P0C739	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:27	9	5	2852	0	0	0.3	-									
interactors_of.P15622.P03227	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:11:45	17	11	6573	0	0	0.3	-									
interactors_of.P15622.P03225	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:20:23	17	11	6573	0	0	0.3	-									
interactors_of.P15814.Q9WMX2-PRO_0000037551	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:07:48	6	5	3545	0	0	0.3	-									
interactors_of.P15822.P03496	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:36:58	56	43	14077	3	1	0.088	^.D..T..S	4	12	12	3	0.007	2.56e-05	1	12	3
interactors_of.P15822.P03496	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:36:58	56	43	14077	3	2	0.15	^.D..T	3	13	13	4	0.096	0.000127	2	13	4
interactors_of.P15822.P03496	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:36:58	56	43	14077	3	3	0.24	PG.TA	4	5	5	5	0.22	7.8e-05	3	5	5
interactors_of.P15822.Q20MH3	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:15:45	56	43	14077	2	1	0.083	^.D..T..S	4	12	12	3	0.007	2.56e-05	1	12	3
interactors_of.P15822.Q20MH3	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:15:45	56	43	14077	2	2	0.14	^.D..T	3	13	13	4	0.096	0.000127	2	13	4
interactors_of.P15822.Q0A2H0	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:58:53	56	43	14077	3	1	0.075	^.D..T..S	4	12	12	3	0.007	2.56e-05	1	12	3
interactors_of.P15822.Q0A2H0	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:58:53	56	43	14077	3	2	0.088	^.DS.T	4	8	8	3	0.008	3.03e-05	2	8	3
interactors_of.P15822.Q0A2H0	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:58:53	56	43	14077	3	3	0.13	^.D..T	3	13	13	4	0.096	0.000127	3	13	4
interactors_of.P15822.Q2PJP0	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:53	56	43	14077	3	1	0.06	^.D..T..S	4	12	12	3	0.007	2.56e-05	1	12	3
interactors_of.P15822.Q2PJP0	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:53	56	43	14077	3	2	0.071	^.DS.T	4	8	8	3	0.008	3.03e-05	2	8	3
interactors_of.P15822.Q2PJP0	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:53	56	43	14077	3	3	0.11	^.D..T	3	13	13	4	0.096	0.000127	3	13	4
interactors_of.P15822.Q6DP93	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:37	56	43	14077	3	1	0.077	^.D..T..S	4	12	12	3	0.007	2.56e-05	1	12	3
interactors_of.P15822.Q6DP93	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:37	56	43	14077	3	2	0.09	^.DS.T	4	8	8	3	0.008	3.03e-05	2	8	3
interactors_of.P15822.Q6DP93	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:37	56	43	14077	3	3	0.13	^.D..T	3	13	13	4	0.096	0.000127	3	13	4
interactors_of.P15822.Q3SBS4	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:11:33	56	43	14077	4	1	0.062	^.D..T..S	4	12	12	3	0.007	2.56e-05	1	12	3
interactors_of.P15822.Q3SBS4	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:11:33	56	43	14077	4	2	0.073	^.DS.T	4	8	8	3	0.008	3.03e-05	2	8	3
interactors_of.P15822.Q3SBS4	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:11:33	56	43	14077	4	3	0.11	^.D..T	3	13	13	4	0.096	0.000127	3	13	4
interactors_of.P15822.Q3SBS4	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:11:33	56	43	14077	4	4	0.17	A..S.D	3	15	13	12	3.15	0.000202	4	13	12
interactors_of.P15822.P03508	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:53:00	56	43	14077	3	1	0.033	^.D..T..S	4	12	12	3	0.007	2.72e-05	1	12	3
interactors_of.P15822.P03508	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:53:00	56	43	14077	3	2	0.064	^.D..T	3	13	13	4	0.099	0.000142	2	13	4
interactors_of.P15822.P03508	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:53:00	56	43	14077	3	3	0.24	SS..DIL	5	7	7	3	0.013	7.91e-05	3	7	3
interactors_of.P15822.Q0A2H1	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:23:00	56	43	14077	4	1	0.033	^.D..T..S	4	12	12	3	0.007	2.72e-05	1	12	3
interactors_of.P15822.Q0A2H1	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:23:00	56	43	14077	4	2	0.039	^.DS.T	4	8	8	3	0.008	3.21e-05	2	8	3
interactors_of.P15822.Q0A2H1	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:23:00	56	43	14077	4	3	0.064	^.D..T	3	13	13	4	0.099	0.000142	3	13	4
interactors_of.P15822.Q0A2H1	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:23:00	56	43	14077	4	4	0.24	SS..DIL	5	7	7	3	0.013	7.91e-05	4	7	3
interactors_of.P15822.Q2PJP1	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:16:11	56	43	14077	5	1	0.018	^.D..T..S	4	12	12	3	0.007	2.72e-05	1	12	3
interactors_of.P15822.Q2PJP1	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:16:11	56	43	14077	5	2	0.021	^.DS.T	4	8	8	3	0.008	3.21e-05	2	8	3
interactors_of.P15822.Q2PJP1	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:16:11	56	43	14077	5	3	0.034	^.D..T	3	13	13	4	0.099	0.000142	3	13	4
interactors_of.P15822.Q2PJP1	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:16:11	56	43	14077	5	4	0.055	A..S.D	3	15	13	12	3.2	0.00023	4	13	12
interactors_of.P15822.Q2PJP1	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:16:11	56	43	14077	5	5	0.13	SS..DIL	5	7	7	3	0.013	7.91e-05	5	7	3
interactors_of.P15822.Q6DP94	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:38	56	43	14077	5	1	0.021	^.D..T..S	4	12	12	3	0.007	2.72e-05	1	12	3
interactors_of.P15822.Q6DP94	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:38	56	43	14077	5	2	0.024	^.DS.T	4	8	8	3	0.008	3.21e-05	2	8	3
interactors_of.P15822.Q6DP94	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:38	56	43	14077	5	3	0.041	^.D..T	3	13	13	4	0.099	0.000142	3	13	4
interactors_of.P15822.Q6DP94	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:38	56	43	14077	5	4	0.066	A..S.D	3	15	13	12	3.2	0.00023	4	13	12
interactors_of.P15822.Q6DP94	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:13:38	56	43	14077	5	5	0.15	SS..DIL	5	7	7	3	0.013	7.91e-05	5	7	3
interactors_of.P16070.P03182	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:14:04	38	26	10347	0	0	0.3	-									
interactors_of.P16070.P06460	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:29:57	38	26	10347	0	0	0.3	-									
interactors_of.P16070.P06461	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:32:26	38	26	10347	0	0	0.3	-									
interactors_of.P16070.P06792	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:14:28	38	26	10347	0	0	0.3	-									
interactors_of.P16070.P06927	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:26:09	38	26	10347	0	0	0.3	-									
interactors_of.P16070.P0C739	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:08:29	38	26	10347	0	0	0.3	-									
interactors_of.P16070.P0CK56	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:11:52	38	26	10347	0	0	0.3	-									
interactors_of.P16070.P0CK58	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:22:44	38	26	10347	0	0	0.3	-									
interactors_of.P16070.P69901	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:10:02	38	26	10347	0	0	0.3	-									
interactors_of.P16070.Q2PRM9	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:12:19	38	26	10347	0	0	0.3	-									
interactors_of.P16083.A5Z256	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:28:56	9	9	2939	0	0	0.3	-									
interactors_of.P16118.A5A5U1	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:20:57	12	10	3052	1	1	0.01	G..G.D	3	8	8	7	0.65	9.5e-06	1	8	7
interactors_of.P16118.Q6DPW5	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:19:53	12	10	3052	0	0	0.3	-									
interactors_of.P16144.Q9WMX2-PRO_0000037548	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:09:40	32	16	13957	0	0	0.3	-									
interactors_of.P16278.O92597	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:06:57	16	15	3265	1	1	0.077	G.PG	3	8	8	7	0.75	4.88e-05	1	8	7
interactors_of.P16278.Q9WRJ7	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:20:07	16	15	3265	1	1	0.073	G.PG	3	8	8	7	0.75	4.88e-05	1	8	7
interactors_of.P16402.Q8AZK7	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:10:58	7	6	2021	0	0	0.3	-									
interactors_of.P16435.Q99IB8-PRO_0000045596	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:35:39	10	9	2477	0	0	0.3	-									
interactors_of.P16520.P03496	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:04:11	6	6	1805	0	0	0.3	-									
interactors_of.P16520.Q77M19	2017-10-25	FreqDisComp-5-8	Ql5w2o2a3	QSig	00:13:31	6	6	1805	0	0	0.3	-									
interactors_of.P16615.P0DOE9	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:30:47	69	52	14779	1	1	0.065	Q.SE..G	4	5	5	5	0.23	8.54e-05	1	5	5
interactors_of.P16615.P04578	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:19:59	69	52	14779	0	0	0.3	-									
interactors_of.P16615.Q77M19	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:56:43	69	52	14779	0	0	0.3	-									
interactors_of.P16615.P03177	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:39:49	69	52	14779	2	1	0.015	PS[AS].[GS]	3.54	12	12	12	1.86	1.85e-06	1	12	12
interactors_of.P16615.P03177	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:39:49	69	52	14779	2	2	0.042	PSS.S	4	8	8	8	0.68	5.31e-06	1	12	12
interactors_of.P16615.P03179	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:11:12	69	52	14779	0	0	0.3	-									
interactors_of.P16615.P03182	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:17:07	69	52	14779	2	1	0.02	IH..G	3	7	6	6	0.51	0.000164	1	6	6
interactors_of.P16615.P03182	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:17:07	69	52	14779	2	2	0.098	G.DG	3	12	11	11	3.07	0.000823	2	11	11
interactors_of.P16615.P03220	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:12:47	69	52	14779	0	0	0.3	-									
interactors_of.P16615.P03225	2017-10-25	FreqDisComp-5-8	Ql5w2o3a3	QSig	00:22:40	69	52	14779	1	1	0.27	IH..G	3	7	6	6	0.51	0.000159	1	6	6
