Dataset	RunID	Masking	Build	Chance	RunTime	SeqNum	UPNum	AANum	MotNum	Rank	Sig	Pattern	IC	Occ	Support	UP	ExpUP	Prob	Cloud	CloudSeq	CloudUP
interactors_of.P04439	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	3	2	4511	0	0	0.3	<									
interactors_of.P04626	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	3	3	94	0	0	0.3	-									
interactors_of.P04637	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:05	29	10	5157	0	0	0.3	-									
interactors_of.P04792	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	9	2	3863	0	0	0.3	<									
interactors_of.P04908	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:39	14	8	3515	0	0	0.3	-									
interactors_of.P04920	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	5	3	75	0	0	0.3	-									
interactors_of.P05023	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	15	12	828	0	0	0.3	-									
interactors_of.P05067	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	3	3	408	0	0	0.3	-									
interactors_of.P05106	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	4	4	2070	0	0	0.3	-									
interactors_of.P05141	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:23	13	9	2478	0	0	0.3	-									
interactors_of.P05161	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:14	5	5	2081	0	0	0.3	-									
interactors_of.P05165	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	3	3	1103	0	0	0.3	-									
interactors_of.P05166	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:02	3	3	649	0	0	0.3	-									
interactors_of.P05412	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:03	6	6	830	0	0	0.3	-									
interactors_of.P05455	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:06	5	3	1758	0	0	0.3	-									
interactors_of.P05546	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:07	4	3	1405	1	1	0.26	WK..G..K	4	3	3	3	0.012	7.01e-08	1	3	3
interactors_of.P05556	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:03	14	11	540	0	0	0.3	-									
interactors_of.P05787	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	4	4	460	0	0	0.3	-									
interactors_of.P06239	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:18	6	4	2790	0	0	0.3	-									
interactors_of.P06241	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:35	9	4	4895	0	0	0.3	-									
interactors_of.P06396	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:06	4	2	1251	0	0	0.3	<									
interactors_of.P06400	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:16	20	5	3150	0	0	0.3	-									
interactors_of.P06493	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:41	4	4	936	0	0	0.3	-									
interactors_of.P06576	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:39	5	5	569	1	1	0.21	R..Q.S..G	4	3	3	3	0.009	5.45e-08	1	3	3
interactors_of.P06703	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:20	3	3	215	0	0	0.3	-									
interactors_of.P06733	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:12	25	6	8958	0	0	0.3	-									
interactors_of.P06748	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:21	14	14	3603	0	0	0.3	-									
interactors_of.P06899	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:33	3	3	558	0	0	0.3	-									
interactors_of.P07093	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:32	7	5	493	0	0	0.3	-									
interactors_of.P07195	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:12	3	3	800	0	0	0.3	-									
interactors_of.P07196	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:29	7	6	1419	0	0	0.3	-									
interactors_of.P07237	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:54	17	13	3994	0	0	0.3	-									
interactors_of.P07437	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:52	31	19	7973	0	0	0.3	-									
interactors_of.P07814	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	5	5	957	0	0	0.3	-									
interactors_of.P07858	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:56	14	14	2742	0	0	0.3	-									
interactors_of.P07900	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:42	10	7	3783	0	0	0.3	-									
interactors_of.P07910	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:20	12	7	1506	1	1	0.11	P..T..DV	4	7	7	3	0.006	2.66e-08	1	7	3
interactors_of.P07942	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:00	7	2	1078	0	0	0.3	<									
interactors_of.P07948	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:16	11	4	6101	0	0	0.3	-									
interactors_of.P08047	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:45	3	3	696	0	0	0.3	-									
interactors_of.P08172	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:52	8	5	167	0	0	0.3	-									
interactors_of.P08195	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:24	21	15	3124	2	1	0.12	R..Q.S..G	4	5	5	4	0.032	2.95e-08	1	7	6
interactors_of.P08195	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:24	21	15	3124	2	2	0.19	Q.S..G	3	7	7	6	0.45	2.85e-06	1	7	6
interactors_of.P08237	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:15	3	2	1669	0	0	0.3	<									
interactors_of.P08238	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:45	13	12	2779	2	1	0.041	H..ED..N	4	3	3	3	0.004	9.73e-09	1	6	6
interactors_of.P08238	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:45	13	12	2779	2	2	0.14	G[FH]..E	2.77	7	6	6	0.45	2.08e-06	1	6	6
interactors_of.P08240	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:13	12	11	729	0	0	0.3	-									
interactors_of.P08579	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:15	5	4	1315	0	0	0.3	-									
interactors_of.P08621	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:15	5	1	2490	0	0	0.3	<									
interactors_of.P08631	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:21	12	4	5174	0	0	0.3	-									
interactors_of.P08670	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:11	9	5	5279	0	0	0.3	-									
interactors_of.P08865	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	10	5	1030	0	0	0.3	-									
interactors_of.P08962	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:10	3	3	339	0	0	0.3	-									
interactors_of.P09012	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	5	3	1579	0	0	0.3	-									
interactors_of.P09486	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:02	7	7	415	0	0	0.3	-									
interactors_of.P09543	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:29	22	16	2569	0	0	0.3	-									
interactors_of.P09603	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	2	1	441	0	0	0.3	<									
interactors_of.P09619	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:30	13	12	960	1	1	0.14	TQDQ	4	3	3	3	0.006	3.36e-08	1	3	3
interactors_of.P09651	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:05	14	9	3534	2	1	0.05	M.G.I	3	4	4	4	0.079	7.07e-07	1	4	4
interactors_of.P09651	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:05	14	9	3534	2	2	0.27	G.C..S	3	4	4	4	0.12	4.28e-06	2	4	4
interactors_of.P09661	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	3	1	1494	0	0	0.3	<									
interactors_of.P09874	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	7	7	2148	0	0	0.3	-									
interactors_of.P09884	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	3	3	848	0	0	0.3	-									
interactors_of.P0C0L4	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	3	3	374	0	0	0.3	-									
interactors_of.P0C0S8	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:22	15	9	4245	0	0	0.3	-									
interactors_of.P0CB38	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:07	5	1	2490	0	0	0.3	<									
interactors_of.P0CG48	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:52	4	4	1577	0	0	0.3	-									
interactors_of.P10301	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:56	3	3	128	0	0	0.3	-									
interactors_of.P10398	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:38	5	4	1566	0	0	0.3	-									
interactors_of.P10620	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:28	5	4	77	0	0	0.3	-									
interactors_of.P10644	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:13	12	7	3627	0	0	0.3	-									
interactors_of.P10809	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:54	8	6	3047	0	0	0.3	-									
interactors_of.P10909	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:06	7	7	1049	0	0	0.3	-									
interactors_of.P11021	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:23	26	12	8200	0	0	0.3	-									
interactors_of.P11142	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:46	10	10	2411	0	0	0.3	-									
interactors_of.P11166	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:59	11	8	594	0	0	0.3	-									
interactors_of.P11308	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:10	4	1	401	0	0	0.3	<									
interactors_of.P11387	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:48	6	4	1891	0	0	0.3	-									
interactors_of.P11388	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:13	5	1	2490	0	0	0.3	<									
interactors_of.P11474	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	3	1	1345	0	0	0.3	<									
interactors_of.P11717	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:58	11	9	544	0	0	0.3	-									
interactors_of.P11940	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:38	15	9	4829	0	0	0.3	-									
interactors_of.P12004	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:57	12	11	4188	0	0	0.3	-									
interactors_of.P12109	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:07	7	6	612	0	0	0.3	-									
interactors_of.P12235	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:20	7	5	900	1	1	0.21	R..Q.S..G	4	4	4	3	0.009	5.49e-08	1	4	3
interactors_of.P12236	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:51	10	8	2626	0	0	0.3	-									
interactors_of.P12273	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	3	3	822	0	0	0.3	-									
interactors_of.P12277	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	10	6	2001	0	0	0.3	-									
interactors_of.P12814	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:14	7	5	1404	0	0	0.3	-									
interactors_of.P12931	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	5	2	1322	0	0	0.3	<									
interactors_of.P12956	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:19	3	3	828	0	0	0.3	-									
interactors_of.P13010	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:10	3	3	1217	1	1	0.041	T..Q..Y	3	3	3	3	0.025	5.77e-07	1	3	3
interactors_of.P13051	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:09	6	4	331	0	0	0.3	-									
interactors_of.P13378	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:19	5	5	498	0	0	0.3	-									
interactors_of.P13639	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:07	3	3	844	0	0	0.3	-									
interactors_of.P13667	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:45	12	6	2957	0	0	0.3	-									
interactors_of.P13674	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:44	12	5	3760	1	1	0.29	WN.N	3	6	6	3	0.039	4.67e-06	1	6	3
interactors_of.P14314	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:13	5	3	744	0	0	0.3	-									
interactors_of.P14373	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:16	6	6	1240	0	0	0.3	-									
interactors_of.P14543	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:22	3	3	926	1	1	0.25	L..R..S.L	4	3	3	3	0.012	6.73e-08	1	3	3
interactors_of.P14618	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:41	8	5	2858	0	0	0.3	-									
interactors_of.P14625	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:18	5	5	653	0	0	0.3	-									
interactors_of.P14866	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:02	6	2	1226	0	0	0.3	<									
interactors_of.P14868	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:07	5	5	957	0	0	0.3	-									
interactors_of.P15104	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	3	2	2234	0	0	0.3	<									
interactors_of.P15336	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:00	4	2	1957	0	0	0.3	<									
interactors_of.P15408	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:03	3	1	293	0	0	0.3	<									
interactors_of.P15514	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	5	1	2257	0	0	0.3	<									
interactors_of.P15822	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	11	2	1962	0	0	0.3	<									
interactors_of.P15880	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:07	5	4	1042	0	0	0.3	-									
interactors_of.P15927	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:09	4	4	1342	0	0	0.3	-									
interactors_of.P16070	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:10	15	11	1221	0	0	0.3	-									
interactors_of.P16144	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:02	13	2	5470	0	0	0.3	<									
interactors_of.P16220	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	4	4	721	0	0	0.3	-									
interactors_of.P16615	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:18	29	24	3693	0	0	0.3	-									
interactors_of.P16989	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	7	4	1243	0	0	0.3	-									
interactors_of.P17066	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	4	4	698	0	0	0.3	-									
interactors_of.P17275	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:04	3	3	493	0	0	0.3	-									
interactors_of.P17302	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:02	8	5	145	0	0	0.3	-									
interactors_of.P17535	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	4	3	701	0	0	0.3	-									
interactors_of.P17544	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:09	3	3	683	0	0	0.3	-									
interactors_of.P17612	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	7	4	2535	1	1	0.26	Q.QT..S	4	6	6	3	0.01	6.83e-08	1	6	3
interactors_of.P17676	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	4	1	1638	0	0	0.3	<									
interactors_of.P17813	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:05	4	3	113	0	0	0.3	-									
interactors_of.P17844	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:36	15	15	3502	1	1	0.26	GS.SSM	5	3	3	3	0.002	1.17e-09	1	3	3
interactors_of.P17980	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:34	7	6	943	0	0	0.3	-									
interactors_of.P17987	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:36	7	7	1154	0	0	0.3	-									
interactors_of.P18031	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:20	5	4	112	0	0	0.3	-									
interactors_of.P18124	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:34	7	7	1346	0	0	0.3	-									
interactors_of.P18465	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:29	4	3	1595	0	0	0.3	-									
interactors_of.P18583	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:40	11	3	2747	1	1	0.14	WN.N	3	4	4	3	0.038	2.06e-06	1	4	3
interactors_of.P18846	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:19	3	3	650	0	0	0.3	-									
interactors_of.P18847	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:22	3	3	1086	0	0	0.3	-									
interactors_of.P18887	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:06	4	2	1576	0	0	0.3	<									
interactors_of.P19338	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:50	9	9	2300	0	0	0.3	-									
interactors_of.P19367	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:30	6	3	2388	0	0	0.3	-									
interactors_of.P19474	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:10	3	2	7319	0	0	0.3	<									
interactors_of.P19525	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:37	8	6	1488	0	0	0.3	-									
interactors_of.P19784	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:07	3	2	1068	0	0	0.3	<									
interactors_of.P19838	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:21	4	4	873	0	0	0.3	-									
interactors_of.P20248	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:22	3	2	911	0	0	0.3	<									
interactors_of.P20671	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:13	15	9	3776	0	0	0.3	-									
interactors_of.P20700	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:45	3	3	124	0	0	0.3	-									
interactors_of.P21333	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:00	4	4	1019	0	0	0.3	-									
interactors_of.P21675	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:29	5	4	1278	0	0	0.3	-									
interactors_of.P21912	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:06	12	4	1061	0	0	0.3	-									
interactors_of.P21964	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:13	7	7	387	0	0	0.3	-									
interactors_of.P22061	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:53	4	4	522	0	0	0.3	-									
interactors_of.P22087	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:41	7	5	1918	0	0	0.3	-									
interactors_of.P22314	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:09	10	2	3998	0	0	0.3	<									
interactors_of.P22492	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:41	14	8	2990	0	0	0.3	-									
interactors_of.P22626	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:55	17	12	3999	1	1	0.17	M.G.I	3	4	4	4	0.1	2.56e-06	1	4	4
interactors_of.P22695	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	3	3	429	0	0	0.3	-									
interactors_of.P22736	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:09	20	8	4037	0	0	0.3	-									
interactors_of.P23141	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	3	2	2275	0	0	0.3	<									
interactors_of.P23142	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:12	5	2	1233	0	0	0.3	<									
interactors_of.P23246	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:02	3	3	631	0	0	0.3	-									
interactors_of.P23396	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:24	9	6	1557	0	0	0.3	-									
interactors_of.P23458	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:37	21	16	2770	0	0	0.3	-									
interactors_of.P23497	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:48	6	5	1335	0	0	0.3	-									
interactors_of.P23527	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:24	3	3	558	0	0	0.3	-									
interactors_of.P23528	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	4	4	564	0	0	0.3	-									
interactors_of.P23634	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:30	11	8	339	0	0	0.3	-									
interactors_of.P24278	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:58	6	4	867	0	0	0.3	-									
interactors_of.P24666	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:01	3	3	483	0	0	0.3	-									
interactors_of.P24864	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:20	3	2	444	0	0	0.3	<									
interactors_of.P24928	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:36	11	9	3533	0	0	0.3	-									
interactors_of.P24941	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:12	7	4	1210	0	0	0.3	-									
interactors_of.P25116	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:09	8	6	318	0	0	0.3	-									
interactors_of.P25398	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:16	4	2	676	0	0	0.3	<									
interactors_of.P25445	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:25	7	7	332	0	0	0.3	-									
interactors_of.P25685	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:26	5	4	2277	0	0	0.3	-									
interactors_of.P25705	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:08	3	3	439	0	0	0.3	-									
interactors_of.P25786	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:13	5	5	822	0	0	0.3	-									
interactors_of.P25787	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	6	2	2724	0	0	0.3	<									
interactors_of.P25788	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:53	8	6	3771	0	0	0.3	-									
interactors_of.P25789	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:07	4	4	501	0	0	0.3	-									
interactors_of.P25963	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:27	7	4	4944	0	0	0.3	-									
interactors_of.P26045	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:01	3	1	467	0	0	0.3	<									
interactors_of.P26196	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:10	10	10	1082	0	0	0.3	-									
interactors_of.P26599	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:07	7	6	1577	0	0	0.3	-									
interactors_of.P26641	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	8	3	1795	0	0	0.3	-									
interactors_of.P27105	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:03	8	6	417	0	0	0.3	-									
interactors_of.P27348	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:18	7	4	1565	0	0	0.3	-									
interactors_of.P27540	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:02	6	2	1236	0	0	0.3	<									
interactors_of.P27635	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:06	6	5	1750	0	0	0.3	-									
interactors_of.P27694	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:12	5	4	1562	0	0	0.3	-									
interactors_of.P27708	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:12	4	4	834	0	0	0.3	-									
interactors_of.P27797	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:17	10	9	1567	0	0	0.3	-									
interactors_of.P27824	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:13	18	15	1705	0	0	0.3	-									
interactors_of.P27986	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:21	15	5	2128	0	0	0.3	-									
interactors_of.P28065	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:15	4	4	924	0	0	0.3	-									
interactors_of.P28066	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:30	4	4	228	0	0	0.3	-									
interactors_of.P28070	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:00	4	4	430	0	0	0.3	-									
interactors_of.P28072	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:40	4	3	1183	0	0	0.3	-									
interactors_of.P28288	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:15	7	6	1199	0	0	0.3	-									
interactors_of.P28300	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	23	18	2549	0	0	0.3	-									
interactors_of.P28749	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:24	10	4	1450	4	1	0.002	DL.CHE	5	4	4	3	0.000509	8.25e-12	1	4	3
interactors_of.P28749	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:24	10	4	1450	4	2	0.031	DL.CH	4	4	4	3	0.005	7.21e-09	1	4	3
interactors_of.P28749	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:24	10	4	1450	4	3	0.058	L.CHE	4	4	4	3	0.006	1.38e-08	1	4	3
interactors_of.P28749	2018-01-24	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:24	10	4	1450	4	4	0.067	D..CHE	4	4	4	3	0.006	1.6e-08	1	4	3
